,model_raise,model_check,model_fold,mcts_raise,mcts_check,mcts_fold
196,0.47,0.48,0.05,0.2571222610018914,0.2610139266249728,0.4818638123731358
197,0.81,0.15,0.04,0.31249714052825445,0.3131126502987418,0.37439020917300364
198,0.56,0.3076666666666667,0.13233333333333333,0.41792792455303246,0.3445311091437805,0.23754096630318716
199,0.43,0.37,0.2,0.34710693380773944,0.31604005870713975,0.3368530074851208
200,0.43,0.37,0.2,0.0,0.5217264010610672,0.4782735989389329
201,0.62,0.304,0.076,0.2536170614674214,0.2704868814110298,0.4758960571215489
202,0.52,0.405,0.075,0.3865423429858583,0.33105722618410277,0.28240043083003896
203,0.53,0.35,0.12,0.10312964217291685,0.07590225715615782,0.8209681006709253
204,0.52,0.38,0.1,0.39091623417834687,0.338675166463904,0.2704085993577491
205,0.38,0.56,0.06,0.2486727807686024,0.5324048334233988,0.21892238580799883
206,0.384,0.536,0.08,0.6089188662359474,0.19316275466252272,0.19791837910152996
207,0.295,0.565,0.14,0.34694031100607386,0.3193444769692077,0.33371521202471843
208,0.31,0.55,0.14,0.1688838877060891,0.17554916949120003,0.6555669428027108
209,0.5,0.38,0.12,0.25251981160722375,0.49656631739811513,0.2509138709946611
210,0.51,0.31,0.18,0.40979429375639115,0.284698500810922,0.3055072054326867
211,0.52,0.36,0.12,0.23089858882702494,0.24340866666051003,0.525692744512465
212,0.54,0.33,0.13,0.37037468122268924,0.3230967410385512,0.30652857773875963
213,0.51,0.37,0.12,0.29456426325509644,0.3569632980470042,0.34847243869789923
214,0.515,0.485,0.0,0.8275394319590335,0.0,0.17246056804096657
215,0.45,0.55,0.0,1.0,0.0,0.0
216,0.61,0.39,0.0,1.0,0.0,0.0
217,0.515,0.4,0.085,0.433854284495729,0.2964965633493568,0.2696491521549142
218,0.7733333333333334,0.19666666666666666,0.03,0.16120213066484365,0.1639076996537003,0.6748901696814561
219,0.68,0.31,0.01,0.39229169911646394,0.298095297065505,0.30961300381803103
220,0.855,0.135,0.01,0.7500564630781829,0.09174476672914736,0.15819877019266984
221,0.76,0.23,0.01,0.6305273708481675,0.0,0.3694726291518325
222,0.46,0.47,0.07,0.3424949477124594,0.33255319373482517,0.3249518585527154
223,0.73,0.2,0.07,0.4315692244495898,0.36206402332532167,0.20636675222508843
224,0.33,0.66,0.01,0.37255394663432134,0.37014908596418133,0.25729696740149727
225,0.7033333333333335,0.25666666666666665,0.04,0.14745078114147012,0.7780038266707764,0.07454539218775345
226,0.5792165898617512,0.23078341013824882,0.19,0.0,0.011177200232305043,0.9888227997676949
227,0.44,0.49,0.07,0.3298052900257921,0.39058273219770046,0.27961197777650737
228,0.58,0.42,0.0,0.39064967268438366,0.31556732416778677,0.29378300314782957
229,0.8,0.16,0.04,0.22543525315875726,0.20148241396514768,0.573082332876095
230,0.75,0.25,0.0,0.33502842173332925,0.29003400608210705,0.37493757218456364
231,0.8366666666666667,0.13333333333333333,0.03,0.35935273072130347,0.33091759091413875,0.3097296783645579
232,0.935,0.065,0.0,0.246660631282736,0.42028906014340217,0.3330503085738618
233,0.77,0.22,0.01,0.21443503119322868,0.1721963008335997,0.6133686679731716
234,0.54,0.33,0.13,0.23890416893703587,0.24337557196713785,0.5177202590958263
235,0.526,0.414,0.06,0.6089080016070276,0.18804197068019954,0.2030500277127729
236,0.6296904761904762,0.3003095238095238,0.07,0.3992495620022291,0.30931395330557143,0.29143648469219946
237,0.49,0.44,0.07,0.18539859574248158,0.1844093993777368,0.6301920048797816
238,0.7158333333333334,0.21416666666666667,0.07,0.4372873661328542,0.300329361655975,0.26238327221117086
